,id,area,structural_system,n_floors,ductility,roof,excentricity_ratio_EC8,excentricity_ratio_CR,radius_ratio_EC8,slenderness,slenderness_elevation,compactness,setback_ratio_NTC,hole_ratio_NTC,contact_force,confinement_ratio,contact_ang_acc,contact_angle,relative_position,city,geometry
258,1630.0,65.6973238068659,M,1,pre_code,metallic,0.014294719788505479,0.002524399597940056,0.23189064924383343,5.748491754627394,0.8874101089375916,0.9927226668298073,0.0,0.0,0.18669901685401974,23.85144328020089,0.3966864823526083,0.16713534610521313,confined,san_jose,"POLYGON ((-84.10211078850001 9.929097357245013, -84.10213262811419 9.928963443638052, -84.10213453932391 9.92895078441378, -84.10213827048939 9.928925285155357, -84.1021699178078 9.92892825478493, -84.10214070651182 9.929102550339787, -84.10211078850001 9.929097357245013))"
259,1632.0,105.65211223454325,M,2,pre_code,metallic,0.07905263963513512,0.010882633892068094,0.23207678784458977,4.05842622082636,1.1759557661878508,0.9963977695983873,0.0,0.0,0.25816282462545737,12.802788154731848,0.0,0.7090719190291892,confined,san_jose,"POLYGON ((-84.10214070651182 9.929102550339787, -84.1021699178078 9.92892825478493, -84.10221101879532 9.928936275993259, -84.10220868542618 9.928953923877305, -84.1021909736055 9.929107133458622, -84.10218940433818 9.92912140496461, -84.1021388075226 9.929114813541824, -84.10214070651182 9.929102550339787))"
260,1633.0,297.82148685753714,M,2,pre_code,metallic,0.26738818504904366,0.022786926106788626,0.1556476037176393,1.5862658846943873,0.4378861698417906,0.9226841941202943,0.5500690248797204,0.21643848088736556,1.2493630496593708,3.934381475039962e-07,0.6799813362190816,0.001310370231123997,lateral,san_jose,"POLYGON ((-84.09890178199493 9.92905074839526, -84.09890274093584 9.928994538618104, -84.09893716911662 9.928995553478844, -84.09894147026355 9.928926327053388, -84.09910910456267 9.92894457098075, -84.09910299119258 9.928985396862837, -84.09911025293455 9.92898685863734, -84.09910656071587 9.929010888295169, -84.09913279671208 9.929013349536804, -84.09912834356267 9.929077506745521, -84.0990784567855 9.929071553892513, -84.09902674603488 9.929065511153624, -84.09893985917651 9.929055247218662, -84.09890178199493 9.92905074839526), (-84.09903133668823 9.929002348177146, -84.0990332312434 9.92897499253382, -84.09899961424695 9.928972172656886, -84.09899909421821 9.929000471171602, -84.09903133668823 9.929002348177146))"
261,1634.0,189.17056645486667,M,1,pre_code,dark_shadow,0.022898881962829687,0.0025117696417874054,0.19259276090710756,1.7593800296843052,0.2893172321430682,0.9950681440029917,0.0,0.0,1.1433035585765203,0.3781559842067209,0.0043063796236364376,1.4722388893430562,corner,san_jose,"POLYGON ((-84.10355499747773 9.929084369750784, -84.10355574893549 9.929078249722641, -84.1035625356979 9.92900191928041, -84.10356272039165 9.928998587964037, -84.10358454385302 9.929000860791877, -84.10360071813409 9.929002368955366, -84.10370434079177 9.929010604163784, -84.1037310631924 9.929012547382973, -84.10371726104032 9.929113282148903, -84.10355499747773 9.929084369750784))"
262,1635.0,207.74580873573674,M,2,pre_code,metallic,0.01570943175114353,0.0015782014831096998,0.20577798101233669,1.3680908148584956,0.4869031437276401,1.0000000000000002,0.0,0.0,0.03009110949943586,76.71344456680833,0.10905607491403908,0.0429093122683649,confined,san_jose,"POLYGON ((-84.1021909736055 9.929107133458622, -84.10220868542618 9.928953923877305, -84.10231982708223 9.928970694637917, -84.1023024830648 9.929119994314915, -84.1021909736055 9.929107133458622))"
263,1636.0,199.21231851120598,M,2,pre_code,dark_shadow,0.0011560417664707734,0.00012020371332925606,0.1955665524469855,1.8080557302675437,0.571609004746585,0.99982097624498,0.0,0.0,0.1058627852757455,17.368026160105398,0.8008272875365742,0.23905070652602273,confined,san_jose,"POLYGON ((-84.0999409100624 9.929087285186801, -84.09984522894219 9.929078176876798, -84.09985083450684 9.929023787973183, -84.09986450436523 9.928907296377298, -84.09995858889549 9.928917149039552, -84.09995240554754 9.928976556083017, -84.09994985942039 9.92900087951904, -84.09994713150326 9.929027192224396, -84.09994231485325 9.92907346551859, -84.0999409100624 9.929087285186801))"
264,1637.0,139.4427602869387,M,2,pre_code,bright_concrete,0.7825940485037433,0.09727618650122012,0.2795019128938193,1.9293765768859754,0.7057676789759166,0.8800485736646189,0.6463213536413501,0.0,1.6378388339598247,0.0,1.3825580219483795,0.0,lateral,san_jose,"POLYGON ((-84.1023558275485 9.928957863259438, -84.1023723415593 9.928960371698883, -84.10236838034344 9.929015798870926, -84.10238488055742 9.929017354189197, -84.10238551214456 9.929008722172703, -84.10242727584408 9.929013077063937, -84.10241738155483 9.929076560920915, -84.102407933488 9.929147456536231, -84.10232835350857 9.9291371914396, -84.10232866930254 9.929130503573875, -84.1023558275485 9.928957863259438))"
265,1638.0,145.07037956220088,M,2,pre_code,metallic,0.18456119955559944,0.02201805159799395,0.31087464478660803,1.525781051166565,0.6153298525020575,0.9586469119499306,0.2902888853990163,0.0,0.4366708594096675,4.942018808403603,0.35786073691074366,2.531454259641386,confined,san_jose,"POLYGON ((-84.10005198646833 9.929112490828565, -84.10001286112946 9.92910707740648, -84.09996653092155 9.929100761041983, -84.09996626643806 9.92910072495354, -84.09996871437724 9.929083400871187, -84.0999416304612 9.929080040868119, -84.09994644711138 9.929033767573959, -84.09996678492605 9.929036383638799, -84.09997024244824 9.929010161133949, -84.10001082687796 9.92901539328684, -84.10002340990344 9.929017107479932, -84.10009070344117 9.929025749462191, -84.10008180925968 9.929116550748764, -84.10005198646833 9.929112490828565))"
266,1640.0,80.45018225929373,W,1,pre_code,metallic,0.004844573088074322,0.0007771249691276843,0.3229451020805912,1.7659111240750551,0.4444696997469443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,isolated,san_jose,"POLYGON ((-84.10243070432543 9.929035763940158, -84.10248917138362 9.929045816512206, -84.10247685543443 9.92915235578678, -84.10241392957367 9.929142673987123, -84.10243070432543 9.929035763940158))"
267,1641.0,143.5039828167681,M,2,pre_code,metallic,0.007047857592339938,0.0009586647034298331,0.18681289164004114,2.6735935099416923,0.8189680557223511,0.999698014153597,0.0,0.0,0.01804103166972094,160.2077419400821,0.9586003830951847,0.9955115876228414,confined,san_jose,"POLYGON ((-84.1025563654268 9.929129907768928, -84.10256723657982 9.929046533725856, -84.10257603620252 9.928979300988098, -84.10257624363966 9.928977722211188, -84.10264291159459 9.928986291537349, -84.10263554149769 9.92904036427726, -84.10263405369193 9.929050837950353, -84.10263175008772 9.929068490226983, -84.10263063737078 9.929076901330728, -84.10262517168086 9.929117043556317, -84.10261907272552 9.929161892277635, -84.10255410643241 9.929153172329773, -84.1025563654268 9.929129907768928))"
268,1645.0,147.8943139124075,M,2,pre_code,metallic,0.021819609674335386,0.0030015781503687482,0.1806219468054687,2.6425651802418173,0.8020258495913988,1.0,0.0,0.0,0.02969921346815807,95.19564585913602,0.24707917881057023,1.300095282871558,confined,san_jose,"POLYGON ((-84.10261821252695 9.929179612728236, -84.10264035212107 9.929005069873611, -84.10270734526566 9.929009305417068, -84.10268681868368 9.929189411227059, -84.10261821252695 9.929179612728236))"
269,1646.0,168.32409072912202,M,1,low_code,metallic,0.556856763450716,0.06133238377539754,0.20212817262165214,3.109012011711219,0.40771746577486584,0.8928195984247765,0.3986311410579932,0.0,0.5550803953383936,3.378402315504166,0.6582812559247156,1.1475915819273839,confined,san_jose,"POLYGON ((-84.10269136592423 9.929164183150336, -84.10271498097663 9.92895180912114, -84.10274871169771 9.928959401787996, -84.10274460890683 9.92901645988117, -84.1027777672316 9.929017393072144, -84.10277208294734 9.929059697726224, -84.10276481969525 9.929059075598994, -84.10276166175956 9.92909018195885, -84.10277713564444 9.929093292594686, -84.10276387231454 9.929187233782628, -84.1027120821692 9.92918225676672, -84.10271050320137 9.929166703591536, -84.10269136592423 9.929164183150336))"
270,1652.0,192.68802094364256,M,2,pre_code,metallic,0.41866141779969746,0.04316293928375979,0.25604251195964933,1.4205001506909072,0.5151628466677725,0.9185944428230819,0.567196641827416,0.0,0.9380727628493856,0.25437358565202284,0.9371308861582596,1.0740506955277207,corner,san_jose,"POLYGON ((-84.10068020738402 9.929200049261434, -84.10066899143963 9.92919847121385, -84.10067456239835 9.929158824481705, -84.10060589781618 9.929149183901409, -84.1006236428763 9.929023677178508, -84.10070399162045 9.929036221201809, -84.10073459426837 9.929040666917498, -84.10073454603716 9.929041004194392, -84.10073362787894 9.929047604143884, -84.10072420415796 9.929115065784424, -84.10071170361344 9.929203945867364, -84.10068023922553 9.929199796079018, -84.10068020738402 9.929200049261434))"
