EC8_compactness,GNDT_setback_slenderness,CR_eccentricity_ratio,GNDT_main_shape_slenderness,contact_confinement_ratio,contact_angle,contact_force,GNDT_eccentricity_ratio,area,height,NTC_hole_ratio,slenderness_bbox,slenderness_circunscribed,GNDT_setback_ratio,ASCE7_setback_ratio,slenderness_inertia,slenderness_elevation,perimeter,contact_angular_acc,inertia_vs_circle,EC8_eccentricity_ratio,EC8_radius_ratio,ASCE7_parallelity_angle,ASCE7_hole_ratio,NTC_setback_ratio,code_quality,roof_asphalt,roof_bright_concrete,roof_dark_shadow,roof_metallic,simplified_structural_system,id
0.12881442524797762,-0.2113448326127651,-0.033730836248638624,0.1650290148960142,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,0.3597674269457262,-0.46830201297314783,-0.2742235759578542,-0.0829721363201274,-0.4608930529534287,-0.6398556016241178,0.9801383313090857,0.22667920306843323,-0.39602695193889254,-0.14962075232751026,-0.6308552196242915,-0.5402553084718779,0.4936576763328559,-0.3898362981152933,0.33906080117207343,0.10524226951286077,-0.06505515229791409,0.22667920306843323,1.0,1.0,0.0,0.0,0.0,2,246
-0.28046150770211514,-0.2113448326127651,1.6664873501977244,-0.9321181648605111,-0.6122644816820321,-0.42706714186379957,2.2370091838550623,-0.5546015550504787,-0.38122393571988344,-0.2742235759578542,-0.0829721363201274,0.9052387690498743,1.1502898626562283,1.0770336495496715,0.20289535827417654,0.6077291981409818,-0.03880096701049025,-0.371021306341816,2.282447251762635,-0.8088399892046635,0.5576174289322442,0.05700663536686136,0.45820867458122116,-0.06505515229791409,0.20289535827417654,0.0,0.0,0.0,1.0,0.0,2,1401
-0.032863353802872766,-0.2113448326127651,-0.07023837950473184,1.444786688907841,-0.05634761996403777,1.0976446368271722,1.3925558689409852,0.5262382761793638,-0.28224926016433527,-0.2742235759578542,-0.0829721363201274,-1.063607185433521,-0.6266031370368526,0.3122559463779553,0.13317176913271653,-0.9527228702673127,-0.41242192054203647,-0.44748888384284025,0.7926524367998184,1.1248775806616598,-0.15846329303514703,0.2329429222339017,-0.5476056419268768,-0.06505515229791409,0.13317176913271653,0.0,0.0,1.0,0.0,0.0,2,2764
0.33536441642740383,-0.2113448326127651,-0.2802836037553521,0.4589630381920268,2.2153921447334275,2.574186443589935,-0.6048168921043531,-0.028383858626128345,-0.4235011980113898,-0.6330840580755398,-0.0829721363201274,-0.4244204930239643,-0.379700345166658,0.2778107456315164,-0.3314858694286683,-0.5393950780906449,-0.7215650178070389,-0.6834730433724663,-0.3508502361234133,0.7236276760361523,-0.4188856307691643,0.856279736531307,-0.3204594128387746,-0.06505515229791409,-0.3314858694286683,0.0,0.0,0.0,0.0,1.0,2,1433
0.6896748884232846,-0.2113448326127651,-0.8863114188858494,1.7039269304752422,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,-0.08434581772720898,0.18706008267010935,2.2377997988659453,-0.0829721363201274,-0.9243133985599038,-0.7773505676355048,-0.9591005033597783,-0.9626362209636783,-0.9815678806591294,1.292906793479013,0.08392460968504278,-0.5402553084718779,1.236773517818711,-0.7292176714729318,-0.2927907830634423,-0.6288747879295035,-0.06505515229791409,-0.9626362209636783,1.0,0.0,0.0,1.0,0.0,1,608
-0.8045674027389518,-0.2113448326127651,0.27613169167627505,-1.4609747039666254,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,0.41124685404053807,-0.46112903807515454,-0.6330840580755398,-0.0829721363201274,1.8415374645276867,2.2044389459612734,-0.6028170667063424,0.07355024380110191,2.0654804970334326,-0.3865965338628679,-0.4206614268404448,-0.5402553084718779,-1.9302457375001647,-0.38016798703938937,-0.498362063666784,-0.11570299399182109,-0.06505515229791409,0.07355024380110191,0.0,0.0,0.0,0.0,1.0,2,3682
0.6896748884232846,-0.2113448326127651,-0.77778597077842,-0.045876385943303406,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,-0.1838098412868983,-0.26969214760655125,-0.2742235759578542,-0.0829721363201274,-0.08512340373131579,-0.5931172782833944,-0.9591005033597783,-0.9626362209636783,-0.17244697600566317,-0.2786419383605578,-0.41593502382772507,-0.5402553084718779,0.23629588164253956,-0.6630880475151734,-0.19074184734689031,-0.16603242889177078,-0.06505515229791409,-0.9626362209636783,1.0,0.0,0.0,0.0,1.0,2,21
0.6176401262237207,-0.2113448326127651,-0.8351915186053892,-0.289706365953913,0.11899919732424272,1.6027259120868496,0.6128166505854186,-0.13842664051949305,0.5177884727556132,-0.2742235759578542,-0.0829721363201274,0.14130545809611408,0.47199543192686394,-0.8656770619926194,-0.8028197662098537,0.04892463047905255,-0.5734007923702502,0.6049847932498156,0.27146339434218764,-0.047599443246348266,-0.6408493660324965,-0.901274127836992,-0.417911256817985,-0.06505515229791409,-0.8028197662098537,0.0,0.0,0.0,0.0,1.0,1,1418
-0.03179744611517018,-0.2113448326127651,1.0419633581749588,1.8786408251530895,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,1.627021782150814,0.4459177740710632,2.596660280983631,-0.0829721363201274,-1.075313652021711,-0.6677023681809306,0.3006639445892077,0.08965305000118849,-1.0839090774545193,1.1576759277803976,0.7725094466614378,-0.5402553084718779,1.321927580481222,2.110962333243722,-0.43056341880199445,0.14938391811138746,-0.06505515229791409,0.08965305000118849,0.0,0.0,0.0,0.0,1.0,1,1093
-0.3205176191635542,-0.2113448326127651,-0.29589460709279547,-1.2582135729687225,0.8405363541519547,-0.34433431227040806,1.208017787794266,0.42190283090241915,0.1307776965731893,-0.2742235759578542,-0.0829721363201274,1.0358388758984505,1.3646876008039623,-0.482645414192137,0.15264127044447176,1.17206772474273,-0.210726950060588,0.4707169466936782,3.7347632361928094,-1.3089810110426352,-0.25128754163720346,-1.1170322179140615,0.0563365398812307,-0.06505515229791409,0.15264127044447176,0.0,0.0,0.0,0.0,1.0,2,2704
