Epoch,Loss
395,0.476813405752182
396,0.4767788350582123
397,0.4767443537712097
398,0.47671008110046387
399,0.476675808429718
400,0.4766416549682617
401,0.47660762071609497
402,0.47657373547554016
403,0.4765399396419525
404,0.47650620341300964
405,0.4764726161956787
406,0.47643914818763733
407,0.47640570998191833
408,0.4763724207878113
409,0.47633928060531616
410,0.4763062000274658
411,0.47627314925193787
412,0.4762403070926666
413,0.476207435131073
414,0.4761747419834137
415,0.47614216804504395
416,0.47610968351364136
417,0.47607722878456116
418,0.4760449528694153
419,0.4760127365589142
420,0.47598057985305786
421,0.4759485125541687
422,0.47591662406921387
423,0.47588473558425903
424,0.47585299611091614
425,0.4758214056491852
426,0.47578978538513184
427,0.47575825452804565
428,0.4757269322872162
429,0.47569558024406433
430,0.475664347410202
431,0.4756332039833069
432,0.4756021797657013
433,0.47557124495506287
434,0.4755403399467468
435,0.47550952434539795
436,0.475478857755661
437,0.47544825077056885
438,0.4754177927970886
439,0.4753872752189636
440,0.47535693645477295
441,0.47532665729522705
442,0.4752964675426483
443,0.47526630759239197
444,0.47523626685142517
445,0.47520628571510315
446,0.4751764237880707
447,0.47514665126800537
448,0.47511693835258484
449,0.47508731484413147
450,0.4750576615333557
451,0.47502827644348145
452,0.4749988913536072
453,0.4749695360660553
454,0.47494029998779297
455,0.47491106390953064
456,0.47488200664520264
457,0.474852979183197
458,0.4748240113258362
459,0.4747951328754425
460,0.4747663736343384
461,0.47473764419555664
462,0.4747089445590973
463,0.4746803939342499
464,0.47465193271636963
465,0.4746234714984894
466,0.4745950400829315
467,0.47456681728363037
468,0.47453856468200684
469,0.4745104908943176
470,0.47448238730430603
471,0.4744543433189392
472,0.47442635893821716
473,0.47439852356910706
474,0.4743707776069641
475,0.4743430018424988
476,0.474315345287323
477,0.4742876887321472
478,0.47426024079322815
479,0.4742327332496643
480,0.47420534491539
481,0.4741780161857605
482,0.47415071725845337
483,0.4741235673427582
484,0.474096417427063
485,0.47406938672065735
486,0.4740423262119293
487,0.47401538491249084
488,0.47398853302001953
489,0.4739616811275482
490,0.47393497824668884
491,0.47390827536582947
492,0.47388169169425964
493,0.4738551080226898
494,0.47382861375808716
495,0.4738021194934845
496,0.47377580404281616
497,0.47374942898750305
498,0.4737232029438019
499,0.4736969769001007
500,0.4736708998680115
